id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Unnamed: 0,genre_ids,popularity,title,vote_average,vote_count,weighted_rating
40,2017-03-31,Ghost in the Shell,110000000,40563557,167910690,21082,"Animation, Comedy, Family",7.445,The Boss Baby,6.4,4314,6.605305479638347
7,2017-03-31,The Zookeeperâs Wife,20000000,17445186,26308749,20656,"Action, Science Fiction, Thriller, Drama",21.308000000000003,Ghost in the Shell,6.0,5128,6.332382416101731
7,2017-03-31,The Zookeeperâs Wife,20000000,17445186,26308749,21082,"Animation, Comedy, Family",7.445,The Boss Baby,6.4,4314,6.605305479638347
69,2017-07-21,Dunkirk,150000000,190068280,499837368,20644,"Adventure, Science Fiction, Action",24.003,Valerian and the City of a Thousand Planets,6.6,4149,6.726116139050897
90,2017-07-21,Valerian and the City of a Thousand Planets,180000000,40479370,215098356,20644,"Adventure, Science Fiction, Action",24.003,Valerian and the City of a Thousand Planets,6.6,4149,6.726116139050897
36,2017-07-21,Girls Trip,28000000,115108515,140886353,20644,"Adventure, Science Fiction, Action",24.003,Valerian and the City of a Thousand Planets,6.6,4149,6.726116139050897
31,2012-11-02,Wreck-It Ralph,165000000,189412677,496511521,5187,"Family, Animation, Comedy, Adventure",22.967,Wreck-It Ralph,7.3,7780,7.188831565684126
31,2012-11-02,Wreck-It Ralph,165000000,189412677,496511521,5275,Drama,11.692,Flight,6.7,3582,6.791401439999219
23,2012-11-02,Flight,31000000,93772375,160558438,5187,"Family, Animation, Comedy, Adventure",22.967,Wreck-It Ralph,7.3,7780,7.188831565684126
23,2012-11-02,Flight,31000000,93772375,160558438,5275,Drama,11.692,Flight,6.7,3582,6.791401439999219
79,2012-11-02,The Man with the Iron Fists,15000000,15634090,22018988,5187,"Family, Animation, Comedy, Adventure",22.967,Wreck-It Ralph,7.3,7780,7.188831565684126
79,2012-11-02,The Man with the Iron Fists,15000000,15634090,22018988,5275,Drama,11.692,Flight,6.7,3582,6.791401439999219
79,2012-11-02,Vamps,16000000,3361,94812,5187,"Family, Animation, Comedy, Adventure",22.967,Wreck-It Ralph,7.3,7780,7.188831565684126
79,2012-11-02,Vamps,16000000,3361,94812,5275,Drama,11.692,Flight,6.7,3582,6.791401439999219
30,2010-03-26,How to Train Your Dragon,165000000,217581232,494870992,1,"Fantasy, Adventure, Animation, Family",28.734,How to Train Your Dragon,7.7,7610,7.4739495078298654
10,2010-03-26,Hot Tub Time Machine,36000000,50269859,65967750,1,"Fantasy, Adventure, Animation, Family",28.734,How to Train Your Dragon,7.7,7610,7.4739495078298654
97,2010-03-26,Chloe,13000000,3075255,11831131,1,"Fantasy, Adventure, Animation, Family",28.734,How to Train Your Dragon,7.7,7610,7.4739495078298654
46,2010-03-26,The Eclipse,3000000,133411,133411,1,"Fantasy, Adventure, Animation, Family",28.734,How to Train Your Dragon,7.7,7610,7.4739495078298654
59,2010-03-26,Ca$h,7000000,46488,46488,1,"Fantasy, Adventure, Animation, Family",28.734,How to Train Your Dragon,7.7,7610,7.4739495078298654
54,2013-03-08,Oz the Great and Powerful,200000000,234770996,490359051,7951,"Fantasy, Adventure, Family",13.377,Oz the Great and Powerful,5.8,4829,6.2217146861763775
78,2013-03-08,Dead Man Down,30000000,10895295,19599974,7951,"Fantasy, Adventure, Family",13.377,Oz the Great and Powerful,5.8,4829,6.2217146861763775
52,2017-07-14,War for the Planet of the Apes,152000000,146880162,489592267,20645,"Drama, Science Fiction, War",23.445,War for the Planet of the Apes,7.0,5235,6.963764939656936
97,2017-07-14,Wish Upon,12000000,14301505,23477345,20645,"Drama, Science Fiction, War",23.445,War for the Planet of the Apes,7.0,5235,6.963764939656936
46,2011-04-15,Rio,90000000,143619809,487519809,2517,"Animation, Adventure, Comedy, Family",14.695,Rio,6.6,3730,6.733967946222121
55,2011-04-15,Scream 4,40000000,38180928,95989590,2517,"Animation, Adventure, Comedy, Family",14.695,Rio,6.6,3730,6.733967946222121
80,2011-04-15,The Conspirator,25000000,11538204,15907411,2517,"Animation, Adventure, Comedy, Family",14.695,Rio,6.6,3730,6.733967946222121
68,2014-08-08,Teenage Mutant Ninja Turtles,125000000,191204754,485004754,11038,"Science Fiction, Action, Adventure, Fantasy, Comedy",25.619,Teenage Mutant Ninja Turtles,5.8,4259,6.2548290781202445
40,2014-08-08,Into the Storm,50000000,47602194,150429371,11038,"Science Fiction, Action, Adventure, Fantasy, Comedy",25.619,Teenage Mutant Ninja Turtles,5.8,4259,6.2548290781202445
13,2014-08-08,The Hundred-Foot Journey,22000000,54235441,94270488,11038,"Science Fiction, Action, Adventure, Fantasy, Comedy",25.619,Teenage Mutant Ninja Turtles,5.8,4259,6.2548290781202445
18,2014-08-08,The Maid's Room,600000,0,0,11038,"Science Fiction, Action, Adventure, Fantasy, Comedy",25.619,Teenage Mutant Ninja Turtles,5.8,4259,6.2548290781202445
42,2015-09-25,Hotel Transylvania 2,80000000,169700110,469500298,14223,"Animation, Comedy, Family, Fantasy",16.553,Hotel Transylvania 2,6.7,3184,6.797284003569675
42,2015-09-25,Hotel Transylvania 2,80000000,169700110,469500298,14241,Comedy,14.377,The Intern,7.1,3373,7.006104547006882
6,2015-09-25,The Intern,40000000,75764672,197115710,14223,"Animation, Comedy, Family, Fantasy",16.553,Hotel Transylvania 2,6.7,3184,6.797284003569675
6,2015-09-25,The Intern,40000000,75764672,197115710,14241,Comedy,14.377,The Intern,7.1,3373,7.006104547006882
31,2015-09-25,The Green Inferno,1000000,7192291,12931420,14223,"Animation, Comedy, Family, Fantasy",16.553,Hotel Transylvania 2,6.7,3184,6.797284003569675
31,2015-09-25,The Green Inferno,1000000,7192291,12931420,14241,Comedy,14.377,The Intern,7.1,3373,7.006104547006882
98,2015-09-25,Navy SEAL vs. Zombies,5000000,0,0,14223,"Animation, Comedy, Family, Fantasy",16.553,Hotel Transylvania 2,6.7,3184,6.797284003569675
98,2015-09-25,Navy SEAL vs. Zombies,5000000,0,0,14241,Comedy,14.377,The Intern,7.1,3373,7.006104547006882
68,2013-05-16,Star Trek Into Darkness,190000000,228778661,467381584,7891,"Action, Adventure, Science Fiction",20.487,Star Trek Into Darkness,7.4,6182,7.23681161817413
44,2014-02-07,The Lego Movie,60000000,257784718,457729388,11052,"Adventure, Animation, Comedy, Family, Fantasy",19.375,The Lego Movie,7.4,4839,7.208853715789624
14,2014-02-07,The Monuments Men,70000000,78031620,158702748,11052,"Adventure, Animation, Comedy, Family, Fantasy",19.375,The Lego Movie,7.4,4839,7.208853715789624
46,2014-02-07,Nurse 3D,10000000,0,0,11052,"Adventure, Animation, Comedy, Family, Fantasy",19.375,The Lego Movie,7.4,4839,7.208853715789624
83,2014-07-25,Lucy,40000000,126573960,457507776,11068,"Action, Science Fiction",16.73,Lucy,6.3,10019,6.4383826928393
84,2014-07-25,Hercules,100000000,72688614,243388614,11068,"Action, Science Fiction",16.73,Lucy,6.3,10019,6.4383826928393
76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,11068,"Action, Science Fiction",16.73,Lucy,6.3,10019,6.4383826928393
14,2014-07-25,And So It Goes,18000000,15160801,17920013,11068,"Action, Science Fiction",16.73,Lucy,6.3,10019,6.4383826928393
4,2014-07-25,Happy Christmas,70000,30312,30312,11068,"Action, Science Fiction",16.73,Lucy,6.3,10019,6.4383826928393
19,2015-05-29,San Andreas,110000000,155190832,456258539,14179,"Action, Drama, Thriller",27.414,San Andreas,6.1,5125,6.39558206499383
3,2015-05-29,Aloha,37000000,21052030,25387091,14179,"Action, Drama, Thriller",27.414,San Andreas,6.1,5125,6.39558206499383
11,2015-05-29,Survivor,20000000,0,1703281,14179,"Action, Drama, Thriller",27.414,San Andreas,6.1,5125,6.39558206499383
69,2012-12-25,Django Unchained,100000000,162805434,449948323,5189,"Drama, Western",21.26,Django Unchained,8.0,15725,7.823850695758338
69,2012-12-25,Django Unchained,100000000,162805434,449948323,5218,"Drama, Comedy, Romance",15.351,Silver Linings Playbook,7.1,7636,7.04373864968737
69,2012-12-25,Django Unchained,100000000,162805434,449948323,5295,"History, Drama",10.458,Les Misérables,7.4,3283,7.161515880642187
78,2012-12-25,Les Miserables,65000000,148809770,442169052,5189,"Drama, Western",21.26,Django Unchained,8.0,15725,7.823850695758338
78,2012-12-25,Les Miserables,65000000,148809770,442169052,5218,"Drama, Comedy, Romance",15.351,Silver Linings Playbook,7.1,7636,7.04373864968737
78,2012-12-25,Les Miserables,65000000,148809770,442169052,5295,"History, Drama",10.458,Les Misérables,7.4,3283,7.161515880642187
79,2012-12-25,Parental Guidance,25000000,77267296,120832383,5189,"Drama, Western",21.26,Django Unchained,8.0,15725,7.823850695758338
79,2012-12-25,Parental Guidance,25000000,77267296,120832383,5218,"Drama, Comedy, Romance",15.351,Silver Linings Playbook,7.1,7636,7.04373864968737
79,2012-12-25,Parental Guidance,25000000,77267296,120832383,5295,"History, Drama",10.458,Les Misérables,7.4,3283,7.161515880642187
70,2011-05-06,Thor,150000000,181030624,449326618,2468,"Adventure, Fantasy, Action",38.06800000000001,Thor,6.7,12764,6.7381631741991175
72,2011-05-06,Something Borrowed,35000000,39046489,65084116,2468,"Adventure, Fantasy, Action",38.06800000000001,Thor,6.7,12764,6.7381631741991175
93,2011-05-06,Jumping the Broom,7000000,37295394,38158601,2468,"Adventure, Fantasy, Action",38.06800000000001,Thor,6.7,12764,6.7381631741991175
79,2011-05-06,The Beaver,21000000,970816,5046038,2468,"Adventure, Fantasy, Action",38.06800000000001,Thor,6.7,12764,6.7381631741991175
21,2011-05-06,There Be Dragons,36000000,1069334,4020990,2468,"Adventure, Fantasy, Action",38.06800000000001,Thor,6.7,12764,6.7381631741991175
33,2011-05-06,Hobo with a Shotgun,3000000,703372,834953,2468,"Adventure, Fantasy, Action",38.06800000000001,Thor,6.7,12764,6.7381631741991175
40,2007-08-03,The Bourne Ultimatum,130000000,227471070,444043396,33,"Action, Drama, Mystery, Thriller",15.62,The Bourne Ultimatum,7.4,4440,7.198602725547698
23,2007-08-03,Becoming Jane,16500000,18663911,39380876,33,"Action, Drama, Mystery, Thriller",15.62,The Bourne Ultimatum,7.4,4440,7.198602725547698
73,2007-08-03,Hot Rod,25000000,13938332,14334401,33,"Action, Drama, Mystery, Thriller",15.62,The Bourne Ultimatum,7.4,4440,7.198602725547698
67,2007-08-03,"Gandhi, My Father",5000000,240425,2015004,33,"Action, Drama, Mystery, Thriller",15.62,The Bourne Ultimatum,7.4,4440,7.198602725547698
41,2007-08-03,The Ten,5250000,769726,786677,33,"Action, Drama, Mystery, Thriller",15.62,The Bourne Ultimatum,7.4,4440,7.198602725547698
49,2015-07-01,Terminator: Genisys,155000000,89760956,432150894,14174,"Science Fiction, Action, Thriller, Adventure",31.11,Terminator Genisys,5.9,5309,6.261247355647474
66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,14174,"Science Fiction, Action, Thriller, Adventure",31.11,Terminator Genisys,5.9,5309,6.261247355647474
90,2018-04-13,Rampage,120000000,101028233,428056280,23869,"Action, Adventure, Science Fiction, Fantasy",24.238000000000003,Rampage,6.2,3176,6.540285666786735
91,2018-04-13,Truth or Dare,3500000,41411015,95127344,23869,"Action, Adventure, Science Fiction, Fantasy",24.238000000000003,Rampage,6.2,3176,6.540285666786735
6,2018-04-13,Sgt. Stubby: An American Hero,25000000,3054285,3645957,23869,"Action, Adventure, Science Fiction, Fantasy",24.238000000000003,Rampage,6.2,3176,6.540285666786735
70,2018-04-13,Borg vs McEnroe,7500000,231346,3257922,23869,"Action, Adventure, Science Fiction, Fantasy",24.238000000000003,Rampage,6.2,3176,6.540285666786735
92,2016-12-09,La La Land,20000000,151101803,426351163,17443,"Comedy, Drama, Romance",16.275,La La Land,7.9,10028,7.669849883180448
81,2016-12-09,Office Christmas Party,45000000,54767494,91323299,17443,"Comedy, Drama, Romance",16.275,La La Land,7.9,10028,7.669849883180448
39,2016-12-09,The Bounce Back,3000000,321910,421404,17443,"Comedy, Drama, Romance",16.275,La La Land,7.9,10028,7.669849883180448
46,2016-06-10,Warcraft,160000000,47225655,425522281,17392,"Action, Comedy, Thriller",25.805,Now You See Me 2,6.8,6744,6.830952819999473
46,2016-06-10,Warcraft,160000000,47225655,425522281,17400,"Action, Adventure, Fantasy",21.464,Warcraft,6.3,4071,6.554787763834659
46,2016-06-10,Warcraft,160000000,47225655,425522281,17414,"Horror, Mystery, Thriller",19.058,The Conjuring 2,7.2,4153,7.074402946746101
66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,17392,"Action, Comedy, Thriller",25.805,Now You See Me 2,6.8,6744,6.830952819999473
66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,17400,"Action, Adventure, Fantasy",21.464,Warcraft,6.3,4071,6.554787763834659
66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,17414,"Horror, Mystery, Thriller",19.058,The Conjuring 2,7.2,4153,7.074402946746101
90,2016-06-10,The Conjuring 2: The Enfield Poltergeist,40000000,102470008,311262102,17392,"Action, Comedy, Thriller",25.805,Now You See Me 2,6.8,6744,6.830952819999473
90,2016-06-10,The Conjuring 2: The Enfield Poltergeist,40000000,102470008,311262102,17400,"Action, Adventure, Fantasy",21.464,Warcraft,6.3,4071,6.554787763834659
90,2016-06-10,The Conjuring 2: The Enfield Poltergeist,40000000,102470008,311262102,17414,"Horror, Mystery, Thriller",19.058,The Conjuring 2,7.2,4153,7.074402946746101
10,2016-06-10,Genius,17000000,1361045,7265283,17392,"Action, Comedy, Thriller",25.805,Now You See Me 2,6.8,6744,6.830952819999473
10,2016-06-10,Genius,17000000,1361045,7265283,17400,"Action, Adventure, Fantasy",21.464,Warcraft,6.3,4071,6.554787763834659
10,2016-06-10,Genius,17000000,1361045,7265283,17414,"Horror, Mystery, Thriller",19.058,The Conjuring 2,7.2,4153,7.074402946746101
48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,22,"Adventure, Family, Fantasy",17.382,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,3196,6.590768928030161
48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,54,"Adventure, Action, Science Fiction",13.459,TRON: Legacy,6.3,4387,6.5438884903309695
48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,118,"Action, Thriller, Romance",10.307,The Tourist,6.1,3133,6.491587196816381
85,2010-12-10,The Tourist,100000000,67631157,278731369,22,"Adventure, Family, Fantasy",17.382,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,3196,6.590768928030161
85,2010-12-10,The Tourist,100000000,67631157,278731369,54,"Adventure, Action, Science Fiction",13.459,TRON: Legacy,6.3,4387,6.5438884903309695
85,2010-12-10,The Tourist,100000000,67631157,278731369,118,"Action, Thriller, Romance",10.307,The Tourist,6.1,3133,6.491587196816381
68,2010-12-10,The Fighter,11000000,93617009,129262388,22,"Adventure, Family, Fantasy",17.382,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,3196,6.590768928030161
68,2010-12-10,The Fighter,11000000,93617009,129262388,54,"Adventure, Action, Science Fiction",13.459,TRON: Legacy,6.3,4387,6.5438884903309695
68,2010-12-10,The Fighter,11000000,93617009,129262388,118,"Action, Thriller, Romance",10.307,The Tourist,6.1,3133,6.491587196816381
1,2010-12-10,The Tempest,20000000,277943,277943,22,"Adventure, Family, Fantasy",17.382,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,3196,6.590768928030161
1,2010-12-10,The Tempest,20000000,277943,277943,54,"Adventure, Action, Science Fiction",13.459,TRON: Legacy,6.3,4387,6.5438884903309695
1,2010-12-10,The Tempest,20000000,277943,277943,118,"Action, Thriller, Romance",10.307,The Tourist,6.1,3133,6.491587196816381
86,2016-07-29,Jason Bourne,120000000,162192920,416168316,17463,"Action, Thriller",14.568,Jason Bourne,6.1,3611,6.463273979439549
99,2016-07-29,Bad Moms,20000000,113257297,180998716,17463,"Action, Thriller",14.568,Jason Bourne,6.1,3611,6.463273979439549
72,2013-07-12,Pacific Rim,190000000,101802906,411002906,7907,"Action, Science Fiction, Adventure",16.759,Pacific Rim,6.8,7632,6.828367595755725
48,2013-07-12,Grown Ups 2,80000000,133668525,247023808,7907,"Action, Science Fiction, Adventure",16.759,Pacific Rim,6.8,7632,6.828367595755725
38,2013-07-12,Fruitvale Station,900000,16098998,17549645,7907,"Action, Science Fiction, Adventure",16.759,Pacific Rim,6.8,7632,6.828367595755725
65,2017-06-09,The Mummy,195000000,80101125,409953905,20668,"Fantasy, Thriller, Action, Adventure, Horror",18.53,The Mummy,5.5,4391,6.0684757513293
4,2017-06-09,It Comes at Night,5000000,13985117,19720203,20668,"Fantasy, Thriller, Action, Adventure, Horror",18.53,The Mummy,5.5,4391,6.0684757513293
54,2017-09-22,Kingsman: The Golden Circle,104000000,100234838,408803696,20641,"Action, Adventure, Comedy",24.337,Kingsman: The Golden Circle,7.0,5531,6.965022187091181
20,2017-09-22,The Lego Ninjago Movie,70000000,59281555,122737201,20641,"Action, Adventure, Comedy",24.337,Kingsman: The Golden Circle,7.0,5531,6.965022187091181
73,2017-09-22,Victoria and Abdul,21000000,22245070,68271146,20641,"Action, Adventure, Comedy",24.337,Kingsman: The Golden Circle,7.0,5531,6.965022187091181
76,2017-09-22,Battle of the Sexes,25000000,12638526,18445379,20641,"Action, Adventure, Comedy",24.337,Kingsman: The Golden Circle,7.0,5531,6.965022187091181
48,2017-09-22,Friend Request,9900000,3759078,11310835,20641,"Action, Adventure, Comedy",24.337,Kingsman: The Golden Circle,7.0,5531,6.965022187091181
90,2017-09-22,Stronger,30000000,4211129,8786752,20641,"Action, Adventure, Comedy",24.337,Kingsman: The Golden Circle,7.0,5531,6.965022187091181
52,2016-07-22,Ice Age: Collision Course,105000000,64063008,402156682,17412,"Action, Adventure, Science Fiction",19.142,Star Trek Beyond,6.7,4275,6.782694746127128
79,2016-07-22,Star Trek Beyond,185000000,158848340,335802233,17412,"Action, Adventure, Science Fiction",19.142,Star Trek Beyond,6.7,4275,6.782694746127128
55,2016-07-22,Lights Out,5000000,67268835,148806510,17412,"Action, Adventure, Science Fiction",19.142,Star Trek Beyond,6.7,4275,6.782694746127128
9,2016-07-22,Donât Think Twice,3000000,4417983,4417983,17412,"Action, Adventure, Science Fiction",19.142,Star Trek Beyond,6.7,4275,6.782694746127128
15,2016-07-22,Fight Valley,20000000,0,0,17412,"Action, Adventure, Science Fiction",19.142,Star Trek Beyond,6.7,4275,6.782694746127128
19,2012-06-01,Snow White and the Huntsman,170000000,155136755,401021746,5190,"Adventure, Fantasy, Drama",21.233,Snow White and the Huntsman,5.9,5258,6.263478357722798
14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,5190,"Adventure, Fantasy, Drama",21.233,Snow White and the Huntsman,5.9,5258,6.263478357722798
15,2012-06-01,High School,10000000,139034,248133,5190,"Adventure, Fantasy, Drama",21.233,Snow White and the Huntsman,5.9,5258,6.263478357722798
81,2012-06-01,Hardflip,1000000,96734,96734,5190,"Adventure, Fantasy, Drama",21.233,Snow White and the Huntsman,5.9,5258,6.263478357722798
76,2012-06-01,"Pink Ribbons, Inc.",1200000,26608,26608,5190,"Adventure, Fantasy, Drama",21.233,Snow White and the Huntsman,5.9,5258,6.263478357722798
58,2012-06-01,The Loved Ones,4000000,0,12302,5190,"Adventure, Fantasy, Drama",21.233,Snow White and the Huntsman,5.9,5258,6.263478357722798
12,2018-05-25,Solo: A Star Wars Story,275000000,213767512,393151347,23845,"Action, Adventure, Science Fiction",29.502,Solo: A Star Wars Story,6.6,3838,6.73185204417591
76,2013-12-25,The Wolf of Wall Street,100000000,116900694,389870414,7883,"Crime, Drama, Comedy",29.518,The Wolf of Wall Street,7.9,12411,7.705437951987207
76,2013-12-25,The Wolf of Wall Street,100000000,116900694,389870414,7998,"Adventure, Comedy, Drama, Fantasy",10.743,The Secret Life of Walter Mitty,7.1,4859,7.023858541554253
37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,187861183,7883,"Crime, Drama, Comedy",29.518,The Wolf of Wall Street,7.9,12411,7.705437951987207
37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,187861183,7998,"Adventure, Comedy, Drama, Fantasy",10.743,The Secret Life of Walter Mitty,7.1,4859,7.023858541554253
12,2013-12-25,47 Ronin,175000000,38362475,151716815,7883,"Crime, Drama, Comedy",29.518,The Wolf of Wall Street,7.9,12411,7.705437951987207
