Movie ID,Primary Title,Movie Length,Genres,Average Rating,Num of Votes,Primary Name,Position
tt2395427,Avengers: Age of Ultron,141.0,"Action,Adventure,Sci-Fi",7.3,665594,Robert Downey Jr.,actor
tt1423894,Barney's Version,134.0,"Comedy,Drama",7.3,23058,Richard J. Lewis,director
tt1343092,The Great Gatsby,143.0,"Drama,Romance",7.3,433165,Leonardo DiCaprio,actor
tt1371155,Made in Dagenham,113.0,"Biography,Comedy,Drama",7.2,13121,Bob Hoskins,actor
tt1734110,No One Killed Jessica,136.0,"Biography,Crime,Drama",7.2,10000,Rani Mukerji,actress
tt2139881,Long Shot,125.0,"Comedy,Romance",7.2,12814,Charlize Theron,actress
tt5301662,Marshall,118.0,"Biography,Crime,Drama",7.2,14419,Kate Hudson,actress
tt1839492,Ruby Sparks,104.0,"Comedy,Drama,Fantasy",7.2,90963,Antonio Banderas,actor
tt4882376,First They Killed My Father,136.0,"Biography,Drama,History",7.2,10511,Angelina Jolie,director
tt4814290,Te3n,136.0,"Drama,Mystery,Thriller",7.2,10027,Amitabh Bachchan,actor
tt1613750,Kon-Tiki,118.0,"Adventure,History",7.2,41707,Aage Aaberge,producer
tt2402927,Carol,118.0,"Drama,Romance",7.2,100680,Cate Blanchett,actress
tt3042926,Atharintiki Daaredi,170.0,"Action,Comedy,Drama",7.2,7757,Pawan Kalyan,actor
tt4995790,The Square,151.0,"Comedy,Drama",7.2,44239,Elisabeth Moss,actress
tt1629757,Chasing Mavericks,116.0,"Biography,Drama,Sport",7.2,28994,Elisabeth Shue,actress
tt3532216,American Made,115.0,"Action,Biography,Comedy",7.2,131043,Tom Cruise,actor
tt2671706,Fences,139.0,Drama,7.2,86749,Denzel Washington,actor
tt1610452,Band Baaja Baaraat,139.0,"Comedy,Drama,Romance",7.2,13832,Aditya Chopra,producer
tt4276820,The Founder,115.0,"Biography,Drama,History",7.2,97841,Michael Keaton,actor
tt3742284,NH10,115.0,"Action,Crime,Drama",7.2,11199,Anurag Kashyap,producer
tt4082068,Dheepan,115.0,"Crime,Drama",7.2,12312,Jacques Audiard,director
tt1839494,Children Who Chase Lost Voices,116.0,"Adventure,Animation,Drama",7.2,11594,Hilary Haag,actress
tt1437358,Sleep Tight,102.0,"Drama,Horror,Thriller",7.2,33695,Jaume Balagueró,director
tt1278449,Sound of Noise,102.0,"Comedy,Crime,Music",7.2,8313,Bengt Braskered,actor
tt2385104,D-Day,153.0,"Action,Thriller",7.2,8324,Nikkhil Advani,director
tt6294822,The Post,116.0,"Biography,Drama,History",7.2,108017,Tom Hanks,actor
tt2820852,Furious 7,137.0,"Action,Crime,Thriller",7.2,335074,Brian Tyler,composer
tt2763304,T2 Trainspotting,117.0,Drama,7.2,97010,Ewan McGregor,actor
tt4686844,The Death of Stalin,107.0,"Comedy,Drama,History",7.2,63156,Steve Buscemi,actor
tt1809398,Unbroken,137.0,"Biography,Drama,Sport",7.2,129981,Ethan Coen,writer
tt6472976,Five Feet Apart,116.0,"Drama,Romance",7.2,10645,Brian Tyler,composer
tt2675914,Kraftidioten,116.0,"Action,Crime,Drama",7.2,20841,Stellan Skarsgård,actor
tt1800241,American Hustle,138.0,"Crime,Drama",7.2,418221,Christian Bale,actor
tt0787524,The Man Who Knew Infinity,108.0,"Biography,Drama",7.2,43575,Jeremy Irons,actor
tt3170902,Theeb,100.0,"Adventure,Drama,Thriller",7.2,8921,Wolfgang Thaler,cinematographer
tt6266538,Vice,132.0,"Biography,Comedy,Drama",7.2,72855,Brad Pitt,producer
tt1322269,August: Osage County,121.0,"Comedy,Drama",7.2,79383,George Clooney,producer
tt1291465,Raajneeti,163.0,"Crime,Drama",7.2,15214,Nana Patekar,actor
tt3142764,Race Gurram,163.0,"Action,Comedy",7.2,7601,Ravi Kishan,actor
tt2547584,The Light Between Oceans,133.0,"Drama,Romance",7.2,46247,Rachel Weisz,actress
tt2071613,Business Man,133.0,"Action,Crime,Thriller",7.2,8679,Shyam K. Naidu,cinematographer
tt1606392,Win Win,106.0,"Comedy,Drama,Sport",7.2,51618,Jeffrey Tambor,actor
tt0455944,The Equalizer,132.0,"Action,Crime,Thriller",7.2,302302,Denzel Washington,actor
tt1600524,Heartbeats,101.0,"Drama,Romance",7.2,24426,Stéphanie Anne Weber Biron,cinematographer
tt6692354,Coincidence,105.0,"Mystery,Thriller",7.2,8207,Hiroo Johar,producer
tt0490215,Silence,161.0,"Adventure,Drama,History",7.2,85242,Martin Scorsese,director
tt1028576,Secretariat,123.0,"Biography,Drama,Family",7.2,24536,Diane Lane,actress
tt5340300,Lean on Pete,121.0,"Adventure,Drama",7.2,8607,Steve Buscemi,actor
tt1588337,Of Gods and Men,122.0,"Drama,History",7.2,13991,Michael Lonsdale,actor
tt2025526,War of the Arrows,122.0,Action,7.2,10214,Hae-il Park,actor
tt2080374,Steve Jobs,122.0,"Biography,Drama",7.2,138668,Kate Winslet,actress
tt1723811,Shame,101.0,Drama,7.2,171353,James Badge Dale,actor
tt1327773,Lee Daniels' The Butler,132.0,"Biography,Drama",7.2,102468,John Cusack,actor
tt5639354,A Fantastic Woman,104.0,Drama,7.2,18282,Sebastián Lelio,director
tt3541262,The Admiral,126.0,"Action,Drama,History",7.2,8852,Min-sik Choi,actor
tt7125860,If Beale Street Could Talk,119.0,"Drama,Romance",7.2,25512,Regina King,actress
tt1399683,Winter's Bone,100.0,"Drama,Mystery",7.2,127751,Garret Dillahunt,actor
tt1876277,Into the White,104.0,"Action,Biography,Drama",7.2,18040,Stig Henrik Hoff,actor
tt1244754,Conviction,107.0,"Biography,Crime,Drama",7.2,39771,Tony Goldwyn,director
tt1192628,Rango,107.0,"Adventure,Animation,Comedy",7.2,215761,Johnny Depp,actor
tt0995868,Pelé: Birth of a Legend,107.0,"Biography,Drama,Sport",7.2,13919,Vincent D'Onofrio,actor
tt2299842,Pieta,104.0,"Crime,Drama",7.2,11521,Jung-Jin Lee,actor
tt3735246,Bajirao Mastani,158.0,"Action,Drama,History",7.2,28438,Tanvi Azmi,actress
tt3347976,Dügün Dernek,106.0,Comedy,7.2,18291,Necati Akpinar,producer
tt4190530,Anthropoid,120.0,"Biography,History,Thriller",7.2,38229,Anthony Frewin,writer
tt5440700,Theri,157.0,"Action,Drama",7.2,11259,Kalaippuli S. Thanu,producer
tt4595882,Can You Ever Forgive Me?,106.0,"Biography,Comedy,Crime",7.2,29473,Richard E. Grant,actor
tt1527186,Melancholia,135.0,"Drama,Sci-Fi",7.2,153434,Kirsten Dunst,actress
tt2072227,Shanghai,120.0,"Crime,Mystery,Thriller",7.2,9047,Prasenjit Chatterjee,actor
tt5990474,Columbus,104.0,Drama,7.2,10735,Parker Posey,actress
tt2555958,Arrambam,157.0,"Action,Drama,Mystery",7.2,8057,Ajith Kumar,actor
tt6343314,Creed II,130.0,"Drama,Sport",7.2,72503,Sylvester Stallone,actor
tt5478478,Hostiles,134.0,"Adventure,Drama,Western",7.2,53286,Scott Cooper,director
tt1638002,"Love, Rosie",102.0,"Comedy,Romance",7.2,104983,Christian Cooke,actor
tt1179933,10 Cloverfield Lane,103.0,"Drama,Horror,Mystery",7.2,260383,John Goodman,actor
tt1921149,Trash,114.0,"Adventure,Crime,Drama",7.2,18690,Martin Sheen,actor
tt3892172,Leave No Trace,109.0,Drama,7.2,33804,Ben Foster,actor
tt3850214,Dope,103.0,"Comedy,Crime,Drama",7.2,76557,Forest Whitaker,producer
tt1300854,Iron Man 3,130.0,"Action,Adventure,Sci-Fi",7.2,692794,Don Cheadle,actor
tt1232829,21 Jump Street,109.0,"Action,Comedy,Crime",7.2,477771,Ice Cube,actor
tt1532503,Beginners,105.0,"Comedy,Drama,Romance",7.2,83770,Ewan McGregor,actor
tt2771200,Beauty and the Beast,129.0,"Family,Fantasy,Musical",7.2,238325,Stephen Chbosky,writer
tt2178941,Barbara,105.0,Drama,7.2,11292,Rainer Bock,actor
tt3697626,A Hard Day,111.0,"Action,Crime,Thriller",7.2,8462,Sun-kyun Lee,actor
tt1392170,The Hunger Games,142.0,"Action,Adventure,Sci-Fi",7.2,795227,Stanley Tucci,actor
tt2216240,A Hijacking,103.0,"Drama,Thriller",7.2,14771,Søren Malling,actor
tt2101473,The Physician,150.0,"Adventure,Drama,History",7.2,32932,Stellan Skarsgård,actor
tt2424988,Gabbar is Back,128.0,Action,7.2,21092,Kareena Kapoor,actress
tt2094064,Much Ado About Nothing,109.0,"Comedy,Drama,Romance",7.2,15415,William Shakespeare,writer
tt2378507,The Glass Castle,127.0,"Biography,Drama",7.2,23580,Woody Harrelson,actor
tt1937264,Now Is Good,103.0,"Drama,Romance",7.2,31335,Graham Broadbent,producer
tt1912398,God Bless America,105.0,"Adventure,Comedy,Crime",7.2,65913,Bobcat Goldthwait,director
tt1981677,Pitch Perfect,112.0,"Comedy,Music,Romance",7.2,256565,Elizabeth Banks,producer
tt2364975,We Are the Best!,102.0,"Drama,Music",7.2,9290,Ulf Brantås,cinematographer
tt4084744,Battle for Sevastopol,110.0,"Biography,Drama,Romance",7.2,8455,Sergey Mokritskiy,director
tt1655441,The Age of Adaline,112.0,"Drama,Fantasy,Romance",7.2,138924,Harrison Ford,actor
tt1139328,The Ghost Writer,128.0,"Drama,Mystery,Thriller",7.2,148274,Pierce Brosnan,actor
tt1568911,War Horse,146.0,"Drama,History,War",7.2,136447,Steven Spielberg,director
tt3148502,The Spectacle,139.0,"Comedy,Drama,Romance",7.2,19901,A.R. Rahman,composer
tt3149038,A Brilliant Young Mind,111.0,"Drama,Romance",7.2,25326,Danny Cohen,cinematographer
tt6513120,Fighting with My Family,108.0,"Biography,Comedy,Drama",7.2,26704,Vince Vaughn,actor
tt1931533,Seven Psychopaths,110.0,"Comedy,Crime",7.2,223493,Woody Harrelson,actor
tt5222918,The Other Side of Hope,100.0,"Comedy,Drama",7.2,9045,Samu Heikkilä,editor
tt0896872,The Whistleblower,112.0,"Action,Biography,Crime",7.2,29826,Vanessa Redgrave,actress
tt2167266,Tracks,112.0,"Adventure,Biography,Drama",7.2,25370,John Curran,director
tt1895315,Brimstone,148.0,"Drama,Mystery,Thriller",7.1,30526,Guy Pearce,actor
tt5133308,At the End of the Tunnel,120.0,"Crime,Thriller",7.1,8751,Mariela Besuievsky,producer
tt5093026,Papillon,133.0,"Adventure,Biography,Crime",7.1,32702,Ram Bergman,producer
tt2990140,The Christmas Chronicles,104.0,"Adventure,Comedy,Family",7.1,35223,Kurt Russell,actor
tt4921860,MSG 2 the Messenger,134.0,"Comedy,Drama,Fantasy",7.1,8378,Arpit Ranka,actor
tt1477834,Aquaman,143.0,"Action,Adventure,Fantasy",7.1,263328,Willem Dafoe,actor
tt0770828,Man of Steel,143.0,"Action,Adventure,Sci-Fi",7.1,647288,Diane Lane,actress
tt4005402,Colonia,106.0,"Drama,Romance,Thriller",7.1,41738,Benjamin Herrmann,producer
tt3499096,Race,134.0,"Biography,Drama,Sport",7.1,30777,Karsten Brünig,producer
tt1641638,The Legend Is Born: Ip Man,100.0,"Action,Biography,Drama",7.1,29529,Kwong-Hung Chan,cinematographer
tt1340800,Tinker Tailor Soldier Spy,122.0,"Drama,Mystery,Thriller",7.1,174890,Colin Firth,actor
tt1802197,The Lady,132.0,"Biography,Drama,History",7.1,9726,Luc Besson,director
tt1385826,The Adjustment Bureau,106.0,"Romance,Sci-Fi,Thriller",7.1,227616,Matt Damon,actor
tt1416801,Kill the Irishman,106.0,"Biography,Crime,Drama",7.1,41504,Val Kilmer,actor
tt2494362,Bone Tomahawk,132.0,"Adventure,Drama,Horror",7.1,70298,Kurt Russell,actor
tt1632547,Cold Fish,146.0,"Comedy,Crime,Drama",7.1,9672,Yoshinori Chiba,producer
tt2660888,Star Trek Beyond,122.0,"Action,Adventure,Sci-Fi",7.1,209844,Justin Lin,director
tt5052474,Sicario: Day of the Soldado,122.0,"Action,Crime,Drama",7.1,95650,Josh Brolin,actor
tt1606180,That's What I Am,101.0,"Comedy,Drama,Romance",7.1,9979,Ed Harris,actor
tt5501104,Border,110.0,"Drama,Fantasy,Romance",7.1,11739,Piodor Gustafsson,producer
tt2101569,In Your Eyes,106.0,"Fantasy,Romance",7.1,28661,Mark Feuerstein,actor
tt1600196,The Drop,106.0,"Crime,Drama",7.1,132161,James Gandolfini,actor
tt2053463,Side Effects,106.0,"Crime,Drama,Mystery",7.1,168466,Jude Law,actor
tt1285241,Don 2,148.0,"Action,Crime,Thriller",7.1,46503,Javed Akhtar,writer
tt6491178,Dragged Across Concrete,159.0,"Adventure,Crime,Drama",7.1,16344,Mel Gibson,actor
tt3007512,The Water Diviner,111.0,"Drama,History,War",7.1,66595,Russell Crowe,actor
tt2719848,Everest,121.0,"Action,Adventure,Biography",7.1,181133,Nicky Kentish Barnes,producer
tt2361509,The Intern,121.0,"Comedy,Drama",7.1,191494,Robert De Niro,actor
tt1334260,Never Let Me Go,103.0,"Drama,Romance,Sci-Fi",7.1,130084,Rachel Portman,composer
tt2178470,Yeh Jawaani Hai Deewani,160.0,"Comedy,Drama,Musical",7.1,33971,Hiroo Johar,producer
tt1204342,The Muppets,103.0,"Adventure,Comedy,Family",7.1,82752,Jim Henson,writer
tt1760967,Ill Manors,121.0,"Crime,Drama",7.1,9701,David Freeman,editor
tt1245526,RED,111.0,"Action,Comedy,Crime",7.1,271570,Morgan Freeman,actor
tt5657856,Brawl in Cell Block 99,132.0,"Action,Crime,Drama",7.1,45507,Don Johnson,actor
tt0315642,Wazir,103.0,"Action,Crime,Drama",7.1,15378,Amitabh Bachchan,actor
tt1596346,Soul Surfer,112.0,"Biography,Drama,Family",7.1,41659,Helen Hunt,actress
tt4899370,Megan Leavey,116.0,"Biography,Drama,War",7.1,18993,Tom Felton,actor
tt1716777,People Like Us,114.0,"Comedy,Drama",7.1,39618,Michelle Pfeiffer,actress
tt1270262,The Devil's Double,109.0,"Biography,Drama,Thriller",7.1,58342,Paul Breuls,producer
tt6857112,Us,116.0,"Horror,Mystery,Thriller",7.1,102511,Elisabeth Moss,actress
tt2005151,War Dogs,114.0,"Comedy,Crime,Drama",7.1,154029,Stephen Chin,writer
tt2058107,The Railway Man,116.0,"Biography,Drama,Romance",7.1,34586,Colin Firth,actor
tt2582502,Fathers & Daughters,116.0,Drama,7.1,21164,Russell Crowe,actor
tt2527336,Star Wars: The Last Jedi,152.0,"Action,Adventure,Fantasy",7.1,462903,George Lucas,writer
tt1560747,The Master,138.0,Drama,7.1,131365,Philip Seymour Hoffman,actor
tt2113681,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,114.0,"Adventure,Comedy",7.1,35435,Malte Forssell,producer
tt4176826,Look Who's Back,116.0,"Comedy,Drama,Fantasy",7.1,35402,Marco Kreuzpaintner,writer
tt7959026,The Mule,116.0,"Crime,Drama,Thriller",7.1,58955,Clint Eastwood,actor
tt1440232,Little White Lies,154.0,"Comedy,Drama",7.1,21787,Alain Attal,producer
tt1996310,Lore,109.0,"Drama,History,Romance",7.1,13386,Ursina Lardi,actress
tt1594918,Eyyvah Eyvah,104.0,Comedy,7.1,16989,Demet Akbag,actress
tt6053438,First Reformed,113.0,"Drama,Mystery,Thriller",7.1,33542,Ethan Hawke,actor
tt3792960,The Brand New Testament,114.0,"Comedy,Fantasy",7.1,25816,Catherine Deneuve,actress
tt2076220,Holy Motors,115.0,"Drama,Fantasy",7.1,36874,Kylie Minogue,actress
tt7581902,Sonu Ke Titu Ki Sweety,138.0,"Comedy,Romance",7.1,16318,Krishan Kumar,producer
tt3830162,A War,115.0,"Crime,Drama,War",7.1,8599,Søren Malling,actor
tt4178092,The Gift,108.0,"Drama,Mystery,Thriller",7.1,123834,Jason Bateman,actor
tt2962876,The Road Within,100.0,"Comedy,Drama",7.1,12773,Robert Patrick,actor
tt3622120,Kilo Two Bravo,108.0,"Adventure,Biography,Drama",7.1,10043,Gareth Unwin,producer
tt3470600,Sing,108.0,"Animation,Comedy,Family",7.1,115951,Matthew McConaughey,actor
tt2650978,The Dark Valley,115.0,"Drama,Mystery,Western",7.1,10637,Martin Ambrosch,writer
tt1718199,Dragon,115.0,"Action,Crime,Drama",7.1,12883,Kwong Wing Chan,composer
tt5460276,Capable,139.0,"Action,Drama,Thriller",7.1,22179,Hrithik Roshan,actor
tt3495026,Fan,138.0,"Action,Drama,Thriller",7.1,39130,Aditya Chopra,producer
tt1228987,Let Me In,116.0,"Drama,Fantasy,Horror",7.1,107012,Alexander Yves Brunner,producer
tt6133130,Professor Marston and the Wonder Women,108.0,"Biography,Drama",7.1,17954,Connie Britton,actress
tt1840417,The Words,102.0,"Drama,Mystery,Romance",7.1,70308,Dennis Quaid,actor
tt1805297,The Women on the 6th Floor,102.0,Comedy,7.1,9167,Jorge Arriagada,composer
tt2229842,Table No. 21,108.0,"Adventure,Thriller",7.1,10185,Amar Mohile,composer
tt0810819,The Danish Girl,119.0,"Biography,Drama,Romance",7.1,146873,Tim Bevan,producer
tt2305051,Wild,115.0,"Adventure,Biography,Drama",7.1,110138,Laura Dern,actress
tt3464902,The Lobster,119.0,"Comedy,Drama,Romance",7.1,182622,Rachel Weisz,actress
tt3140100,Department Q: The Absent One,119.0,"Crime,Mystery,Thriller",7.1,15704,Jonas Bagger,producer
tt1753383,A Dog's Purpose,100.0,"Adventure,Comedy,Drama",7.1,53805,Dennis Quaid,actor
tt1653665,Goodbye Christopher Robin,107.0,"Biography,Drama",7.1,20307,Carter Burwell,composer
tt1615147,Margin Call,107.0,"Drama,Thriller",7.1,107264,Kevin Spacey,actor
tt2910904,The Dressmaker,119.0,"Comedy,Drama",7.1,46833,Kate Winslet,actress
tt2935476,Far from the Madding Crowd,119.0,"Drama,Romance",7.1,41099,Craig Armstrong,composer
tt3775086,They Call Me Jeeg,112.0,"Action,Drama,Sci-Fi",7.1,11340,Gabriele Mainetti,director
tt5165344,Rustom,148.0,"Crime,Drama,Thriller",7.1,19991,Manoj Bajpayee,actor
tt5723272,In the Fade,106.0,"Crime,Drama,Thriller",7.1,22136,Hark Bohm,writer
tt2891174,99 Homes,112.0,Drama,7.1,26699,Clancy Brown,actor
tt2935564,The Connection,135.0,"Action,Crime,Thriller",7.1,8941,Alain Goldman,producer
tt1403214,Paradise: Love,120.0,Drama,7.1,7678,Edward Lachman,cinematographer
tt1305797,Enthiran,155.0,"Action,Sci-Fi",7.1,23102,A.R. Rahman,composer
tt1674773,Hannah Arendt,113.0,"Biography,Drama",7.1,9423,Janet McTeer,actress
tt2304771,Mandela: Long Walk to Freedom,141.0,"Biography,Drama,History",7.1,25027,Justin Chadwick,director
tt1403981,Remember Me,113.0,"Drama,Romance",7.1,129443,Allen Coulter,director
tt1648216,Three Steps Above Heaven,118.0,"Action,Drama,Romance",7.1,21173,Mercedes Gamero,producer
tt5848272,Ralph Breaks the Internet,112.0,"Adventure,Animation,Comedy",7.1,85694,John C. Reilly,actor
tt1860357,Deepwater Horizon,107.0,"Action,Drama,History",7.1,133303,Mark Wahlberg,actor
tt6628394,Bad Times at the El Royale,141.0,"Crime,Drama,Mystery",7.1,86318,Jeff Bridges,actor
tt5716464,Breathe,118.0,"Biography,Drama,Romance",7.1,15224,Hugh Bonneville,actor
tt5095030,Ant-Man and the Wasp,118.0,"Action,Adventure,Comedy",7.1,244024,Walton Goggins,actor
tt4257926,Miracles from Heaven,109.0,"Biography,Drama,Family",7.1,17734,Jennifer Garner,actress
tt7291268,Gaga: Five Foot Two,100.0,"Documentary,Music",7.1,9887,Tony Bennett,self
tt1783232,Conquest 1453,162.0,"Action,Drama,History",7.1,54741,Atilla Engin,writer
tt4832640,Sultan,170.0,"Action,Drama,Sport",7.1,33371,Salman Khan,actor
tt3478962,My King,124.0,"Drama,Romance",7.1,9280,Vincent Cassel,actor
tt0804497,It's Kind of a Funny Story,101.0,"Comedy,Drama,Romance",7.1,125583,Ryan Fleck,director
tt1433810,Dhobi Ghat,100.0,Drama,7.1,11621,Aamir Khan,actor
tt2852400,A Touch of Sin,130.0,"Action,Drama",7.1,9068,Shôzô Ichiyama,producer
tt1745787,The Tribe,126.0,"Crime,Drama",7.1,9313,Myroslav Slaboshpytskyi,director
tt1124035,The Ides of March,101.0,"Drama,Thriller",7.1,207417,George Clooney,actor
tt1389137,We Bought a Zoo,124.0,"Comedy,Drama,Family",7.1,126849,Matt Damon,actor
tt3322364,Concussion,123.0,"Biography,Drama,Sport",7.1,77576,Will Smith,actor
tt2726560,The Longest Ride,123.0,"Drama,Romance",7.1,70327,Alan Alda,actor
tt2888046,Ip Man 3,105.0,"Action,Biography,Drama",7.1,38637,Mike Tyson,actor
tt1706620,Snowpiercer,126.0,"Action,Drama,Sci-Fi",7.1,239264,Ed Harris,actor
tt1981107,The Young and Prodigious T.S. Spivet,105.0,"Action,Adventure,Comedy",7.1,15372,Helena Bonham Carter,actress
tt1226240,A Late Quartet,105.0,"Drama,Music",7.1,12974,Philip Seymour Hoffman,actor
tt7715202,Sarkar,163.0,"Action,Drama",7.1,10818,A.R. Rahman,composer
tt0433035,Real Steel,127.0,"Action,Drama,Family",7.1,283534,John Gatins,writer
tt3640424,Allied,124.0,"Action,Drama,Romance",7.1,125741,Brad Pitt,actor
tt1905041,Fast & Furious 6,130.0,"Action,Crime,Thriller",7.1,346747,Vin Diesel,actor
tt3716530,Elle,130.0,"Crime,Drama,Thriller",7.1,54616,Paul Verhoeven,director
tt6212478,American Animals,116.0,"Biography,Crime,Drama",7.0,28977,Katherine Butler,producer
tt3721936,American Honey,163.0,"Adventure,Drama,Romance",7.0,31663,Andrea Arnold,director
tt1446714,Prometheus,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720,Charlize Theron,actress
tt1560970,Neds,124.0,Drama,7.0,7636,Craig Armstrong,composer
tt0816711,World War Z,116.0,"Action,Adventure,Horror",7.0,553751,Brad Pitt,actor
tt1092026,Paul,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567,Lawrence Sher,cinematographer
tt1647668,Million Dollar Arm,124.0,"Biography,Drama,Sport",7.0,41008,Alan Arkin,actor
tt6304046,Thelma,116.0,"Drama,Fantasy,Horror",7.0,20828,Henrik Rafaelsen,actor
tt1355644,Passengers,116.0,"Drama,Romance,Sci-Fi",7.0,311083,Laurence Fishburne,actor
tt1483013,Oblivion,124.0,"Action,Adventure,Sci-Fi",7.0,453966,Tom Cruise,actor
tt4964788,Everybody Knows,133.0,"Crime,Drama,Mystery",7.0,18163,Javier Bardem,actor
tt0800369,Thor,115.0,"Action,Adventure,Fantasy",7.0,683264,Kenneth Branagh,director
tt1382725,La Rafle,115.0,"Drama,History,War",7.0,7701,Jean Reno,actor
tt1596345,Pawn Sacrifice,115.0,"Biography,Drama,Sport",7.0,34942,Liev Schreiber,actor
tt4411504,The Clan,108.0,"Biography,Crime,Drama",7.0,10771,Pedro Almodóvar,producer
tt2024469,Non-Stop,106.0,"Action,Mystery,Thriller",7.0,234717,Julianne Moore,actress
tt1259528,Den of Thieves,140.0,"Action,Crime,Drama",7.0,69648,Mark Canton,producer
tt2704998,Game Night,100.0,"Action,Comedy,Crime",7.0,163279,Jason Bateman,actor
tt2427892,Tom at the Farm,102.0,"Drama,Mystery,Thriller",7.0,13896,Gabriel Yared,composer
tt2326554,A Girl Walks Home Alone at Night,101.0,"Drama,Horror",7.0,26631,Marshall Manesh,actor
tt1228705,Iron Man 2,124.0,"Action,Adventure,Sci-Fi",7.0,657690,Don Cheadle,actor
tt2544766,Admiral,151.0,"Action,Adventure,Biography",7.0,7978,Roel Reiné,director
tt7008872,Boy Erased,115.0,"Biography,Drama",7.0,18768,Russell Crowe,actor
tt0369610,Jurassic World,124.0,"Action,Adventure,Sci-Fi",7.0,539338,Michael Crichton,writer
tt1563738,One Day,107.0,"Drama,Romance",7.0,128094,Anne Hathaway,actress
tt2987732,Suck Me Shakespeer,119.0,Comedy,7.0,24501,Christian Becker,producer
tt3079380,Spy,119.0,"Action,Comedy,Crime",7.0,213908,Jude Law,actor
tt3881784,Stronger,119.0,"Biography,Drama",7.0,33464,Miranda Richardson,actress
tt2283362,Jumanji: Welcome to the Jungle,119.0,"Action,Adventure,Comedy",7.0,242735,Scott Rosenberg,writer
tt3778644,Solo: A Star Wars Story,135.0,"Action,Adventure,Fantasy",7.0,226243,Ron Howard,director
tt1626146,Hector and the Search for Happiness,120.0,"Adventure,Comedy,Drama",7.0,41840,Jean Reno,actor
tt5935704,Padmaavat,164.0,"Drama,History,Romance",7.0,23376,Sanjay Leela Bhansali,director
tt1797504,I Want You,120.0,"Drama,Romance",7.0,12594,Mercedes Gamero,producer
tt1373156,Karthik Calling Karthik,135.0,"Drama,Mystery,Thriller",7.0,9257,Ehsaan Noorani,composer
tt0900387,Suite Française,107.0,"Drama,Romance,War",7.0,19978,Kristin Scott Thomas,actress
tt0800325,The Dirt,107.0,"Biography,Comedy,Drama",7.0,26876,Tommy Lee,writer
tt6225520,The Man Who Invented Christmas,104.0,"Biography,Comedy,Drama",7.0,9430,Charles Dickens,writer
tt5439796,Logan Lucky,118.0,"Comedy,Crime,Drama",7.0,105966,Steven Soderbergh,director
tt1100089,Foxcatcher,134.0,"Biography,Drama,Sport",7.0,125954,Vanessa Redgrave,actress
tt7374948,Always Be My Maybe,101.0,"Comedy,Romance",7.0,14642,Tim Suhrstedt,cinematographer
tt5727282,Borg vs. McEnroe,107.0,"Biography,Drama,Sport",7.0,20994,Stellan Skarsgård,actor
tt1937118,Chinese Puzzle,117.0,"Comedy,Drama,Romance",7.0,12335,Roshelle Berliner,production_designer
tt2937696,Everybody Wants Some!!,117.0,Comedy,7.0,47632,Richard Linklater,director
tt1291580,Behind the Candelabra,118.0,"Biography,Drama,Romance",7.0,37869,Michael Douglas,actor
tt2165735,Drug War,107.0,"Action,Crime,Drama",7.0,8513,Yi Huang,actress
tt0948470,The Amazing Spider-Man,136.0,"Action,Adventure,Sci-Fi",7.0,525632,Steve Ditko,writer
tt3104988,Crazy Rich Asians,120.0,"Comedy,Romance",7.0,96617,Michelle Yeoh,actress
tt2937898,A Most Violent Year,125.0,"Crime,Drama,Thriller",7.0,60165,Alessandro Nivola,actor
tt6116856,The Night Comes for Us,121.0,"Action,Thriller",7.0,14474,Todd Brown,producer
tt5715874,The Killing of a Sacred Deer,121.0,"Drama,Mystery,Thriller",7.0,89924,Bill Camp,actor
tt4971344,The Sisters Brothers,122.0,"Adventure,Comedy,Crime",7.0,32135,John C. Reilly,actor
tt1403177,Hesher,106.0,"Comedy,Crime,Drama",7.0,48483,Natalie Portman,actress
tt3385516,X-Men: Apocalypse,144.0,"Action,Adventure,Sci-Fi",7.0,356556,Bryan Singer,director
tt6679794,Outlaw King,121.0,"Action,Biography,Drama",7.0,44968,Gillian Berrie,producer
tt4120176,Things to Come,102.0,Drama,7.0,9941,Isabelle Huppert,actress
tt2319580,The Grand Seduction,113.0,Comedy,7.0,14435,Don McKellar,director
tt4669986,Loving,123.0,"Biography,Drama,Romance",7.0,28079,Colin Firth,producer
tt1615160,The Foreigner,113.0,"Action,Thriller",7.0,81288,Jackie Chan,actor
tt1172049,Demolition,101.0,"Comedy,Drama",7.0,78099,Chris Cooper,actor
tt2294449,22 Jump Street,112.0,"Action,Comedy,Crime",7.0,319504,Ice Cube,actor
tt1723121,We're the Millers,110.0,"Comedy,Crime",7.0,371759,Jennifer Aniston,actress
tt1183923,Welcome to the Rileys,110.0,Drama,7.0,22210,James Gandolfini,actor
tt1216491,Kill the Messenger,112.0,"Biography,Crime,Drama",7.0,41231,Robert Patrick,actor
tt1650062,Super 8,112.0,"Mystery,Sci-Fi,Thriller",7.0,320575,Steven Spielberg,producer
tt1860242,The Highwaymen,132.0,"Biography,Crime,Drama",7.0,44034,Kevin Costner,actor
tt1740047,The Trip,112.0,"Comedy,Drama",7.0,20080,Michael Nyman,composer
